TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr16 A1|16 2.46 cM	mouse chr16 A1|16 2.46 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 F3|7 69.25 cM	mouse chr7 F3|7 69.25 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 E1|7 53.57 cM	mouse chr7 E1|7 53.57 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr13 B1|13 28.4 cM	mouse chr13 B1|13 28.4 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr17 A3.3|17	mouse chr17 A3.3|17	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr18 B2|18 19.14 cM	mouse chr18 B2|18 19.14 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr10 A3|10 9.75 cM	mouse chr10 A3|10 9.75 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr9 E3.1|9 46.58 cM	mouse chr9 E3.1|9 46.58 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chrY|Y C2	mouse chrY|Y C2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 F2|7 65.07 cM	mouse chr7 F2|7 65.07 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr10 D3|10 77.19 cM	mouse chr10 D3|10 77.19 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 C1.3|2 35.85 cM	mouse chr2 C1.3|2 35.85 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr4 D2.1|4 55.34 cM	mouse chr4 D2.1|4 55.34 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 A3|7 14.11 cM	mouse chr7 A3|7 14.11 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 B|2	mouse chr2 B|2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr12|12 B2	mouse chr12|12 B2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr12 F1|12 60.94 cM	mouse chr12 F1|12 60.94 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr10 A3|10	mouse chr10 A3|10	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 B3|7 29.3 cM	mouse chr7 B3|7 29.3 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr4 A5|4 16.86 cM	mouse chr4 A5|4 16.86 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 H3|2 91.91 cM	mouse chr2 H3|2 91.91 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 E5|2 59.97 cM	mouse chr2 E5|2 59.97 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr12|12 A1.2	mouse chr12|12 A1.2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr4 B1|4 24.49 cM	mouse chr4 B1|4 24.49 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr6 C1|6	mouse chr6 C1|6	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr17 22.9 cM|17 C	mouse chr17 22.9 cM|17 C	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1 H5|1	mouse chr1 H5|1	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr10|10 B5.2	mouse chr10|10 B5.2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr12 C2|12	mouse chr12 C2|12	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 D2|7 45.65 cM	mouse chr7 D2|7 45.65 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 E3|2	mouse chr2 E3|2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr5 E2|5 47.29 cM	mouse chr5 E2|5 47.29 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 F1|2 63.24 cM	mouse chr2 F1|2 63.24 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr8 B3.1|8	mouse chr8 B3.1|8	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr6 D1|6	mouse chr6 D1|6	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr13 C1|13 40.15 cM	mouse chr13 C1|13 40.15 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr4 D3|4	mouse chr4 D3|4	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr3 B|3	mouse chr3 B|3	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr3 G3|3	mouse chr3 G3|3	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr16 B2|16 22.4 cM	mouse chr16 B2|16 22.4 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1 H2.1|1	mouse chr1 H2.1|1	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr11 E2|11 80.84 cM	mouse chr11 E2|11 80.84 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr15 E1|15 39.4 cM	mouse chr15 E1|15 39.4 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 A3|7 9.95 cM	mouse chr7 A3|7 9.95 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr14 B|14 19.09 cM	mouse chr14 B|14 19.09 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr5 B3|5 20.21 cM	mouse chr5 B3|5 20.21 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr12 C3|12 35.51 cM	mouse chr12 C3|12 35.51 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr16 A3|16	mouse chr16 A3|16	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1 A2|1 2.08 cM	mouse chr1 A2|1 2.08 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1|1 G2	mouse chr1|1 G2	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1 C1.1|1	mouse chr1 C1.1|1	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr19 C3|19 38.97 cM	mouse chr19 C3|19 38.97 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr11 E2|11 80.91 cM	mouse chr11 E2|11 80.91 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 E1|2 51.62 cM	mouse chr2 E1|2 51.62 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chrX F1|X 59.1 cM	mouse chrX F1|X 59.1 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr9 F3|9	mouse chr9 F3|9	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr5 C3.1|5	mouse chr5 C3.1|5	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1 C3|1 36.94 cM	mouse chr1 C3|1 36.94 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr15 E2|15 40.42 cM	mouse chr15 E2|15 40.42 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr3 H3|3	mouse chr3 H3|3	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr1 H5|1 84.93 cM	mouse chr1 H5|1 84.93 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr11 D|11 62.92 cM	mouse chr11 D|11 62.92 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chrX A1.1|X 3.56 cM	mouse chrX A1.1|X 3.56 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr11 C|11 51.34 cM	mouse chr11 C|11 51.34 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr15 A1|15	mouse chr15 A1|15	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr9 A3|9	mouse chr9 A3|9	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr16 C4|16	mouse chr16 C4|16	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr14 D2|14 36.32 cM	mouse chr14 D2|14 36.32 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr18 B1|18	mouse chr18 B1|18	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr13 B1|13	mouse chr13 B1|13	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr18 B3|18 23.74 cM	mouse chr18 B3|18 23.74 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr4 C3|4 36.06 cM	mouse chr4 C3|4 36.06 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr4 D2.2|4 56.52 cM	mouse chr4 D2.2|4 56.52 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr2 H1|2 77.26 cM	mouse chr2 H1|2 77.26 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chrX A3.3|X	mouse chrX A3.3|X	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr7 F3|7 69.01 cM	mouse chr7 F3|7 69.01 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr14 C3|14 30.51 cM	mouse chr14 C3|14 30.51 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr6 A1|6 2.83 cM	mouse chr6 A1|6 2.83 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr18 A1|18	mouse chr18 A1|18	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr11 B4|11 45.25 cM	mouse chr11 B4|11 45.25 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr5 A3|5 9.97 cM	mouse chr5 A3|5 9.97 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chrX A6|X	mouse chrX A6|X	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr6 B2.3|6	mouse chr6 B2.3|6	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chrX A1.1|X 3.48 cM	mouse chrX A1.1|X 3.48 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr11 C|11 52.4 cM	mouse chr11 C|11 52.4 cM	0.999999999976997	-2.30031957964408e-11	3	0	0	471	24173
mouse chr14|14 A2	mouse chr14|14 A2	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr3 F2.1|3	mouse chr3 F2.1|3	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr15 F1|15 56.13 cM	mouse chr15 F1|15 56.13 cM	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr10|10 C3	mouse chr10|10 C3	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr12|12 B3	mouse chr12|12 B3	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chrX F2|X	mouse chrX F2|X	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr10 D3|10 74.5 cM	mouse chr10 D3|10 74.5 cM	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr8 E1|8	mouse chr8 E1|8	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chrX F3|X 72.38 cM	mouse chrX F3|X 72.38 cM	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr13 A3.1|13	mouse chr13 A3.1|13	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr18 E1|18 34.41 cM	mouse chr18 E1|18 34.41 cM	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr5 F|5 60.64 cM	mouse chr5 F|5 60.64 cM	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr17|17 E5	mouse chr17|17 E5	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr15|15 D2	mouse chr15|15 D2	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr12 D2|12	mouse chr12 D2|12	0.999999999979958	-2.00422171068047e-11	8	0	0	471	24173
mouse chr4|4 C6	mouse chr4|4 C6	0.999999999980234	-1.97661769966544e-11	35	0	0	471	24173
mouse chr7|7 A2	mouse chr7|7 A2	0.999999999980234	-1.97661769966544e-11	35	0	0	471	24173
mouse chr2|2 G1	mouse chr2|2 G1	0.999999999980996	-1.90041402844198e-11	27	0	0	471	24173
mouse chr1|1 A3	mouse chr1|1 A3	0.999999999980996	-1.90041402844198e-11	27	0	0	471	24173
mouse chr2|2 C2	mouse chr2|2 C2	0.999999999980996	-1.90041402844198e-11	27	0	0	471	24173
mouse chr2 A1|2	mouse chr2 A1|2	0.999999999980996	-1.90041402844198e-11	27	0	0	471	24173
mouse chr11 B1.3|11 31.86 cM	mouse chr11 B1.3|11 31.86 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 C2|8 40.22 cM	mouse chr8 C2|8 40.22 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr9 F2|9	mouse chr9 F2|9	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 E1|2 50.63 cM	mouse chr2 E1|2 50.63 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr1 C3|1 38.54 cM	mouse chr1 C3|1 38.54 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 B2|16	mouse chr16 B2|16	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 E1|7	mouse chr7 E1|7	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr4 B3|4 33.96 cM	mouse chr4 B3|4 33.96 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr10 D2|10	mouse chr10 D2|10	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr14 C1|14 24.6 cM	mouse chr14 C1|14 24.6 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr9 A5.2|9 25.36 cM	mouse chr9 A5.2|9 25.36 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 D|11 59.82 cM	mouse chr11 D|11 59.82 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 A3.1|11 13.89 cM	mouse chr11 A3.1|11 13.89 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr14|14 E1	mouse chr14|14 E1	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 D1|6 39.13 cM	mouse chr6 D1|6 39.13 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr4 E2|4 78.67 cM	mouse chr4 E2|4 78.67 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 B3.3|8 35.08 cM	mouse chr8 B3.3|8 35.08 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 A1|6 1.99 cM	mouse chr6 A1|6 1.99 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 C1|6 32.14 cM	mouse chr6 C1|6 32.14 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 G1|2	mouse chr2 G1|2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chrX|X A1.2	mouse chrX|X A1.2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 B1.3|11	mouse chr11 B1.3|11	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11|11 A5	mouse chr11|11 A5	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr14 C3|14 30.1 cM	mouse chr14 C3|14 30.1 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr3 F2.2|3	mouse chr3 F2.2|3	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 E1|2	mouse chr2 E1|2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr5 C3.3|5	mouse chr5 C3.3|5	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 D|2 49.45 cM	mouse chr2 D|2 49.45 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 B1.2|11	mouse chr11 B1.2|11	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 A3|7 15.84 cM	mouse chr7 A3|7 15.84 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr14 B|14 22.36 cM	mouse chr14 B|14 22.36 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 G3|6 77.37 cM	mouse chr6 G3|6 77.37 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 B5|11 45.76 cM	mouse chr11 B5|11 45.76 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 B5|16 30.75 cM	mouse chr16 B5|16 30.75 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr5 C3.2|5 38.44 cM	mouse chr5 C3.2|5 38.44 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 B1|16	mouse chr16 B1|16	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 A1|16 2.45 cM	mouse chr16 A1|16 2.45 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 D3|8	mouse chr8 D3|8	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr9 E1|9 43.65 cM	mouse chr9 E1|9 43.65 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 E3|7 57.21 cM	mouse chr7 E3|7 57.21 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 E1|2 50.44 cM	mouse chr2 E1|2 50.44 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr1 B|1	mouse chr1 B|1	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr19 C3|19 37.98 cM	mouse chr19 C3|19 37.98 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 E2|7 54.71 cM	mouse chr7 E2|7 54.71 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr17 A1|17 4.92 cM	mouse chr17 A1|17 4.92 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr15 E1|15	mouse chr15 E1|15	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr9 A5.3|9	mouse chr9 A5.3|9	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr15 D3|15 36.28 cM	mouse chr15 D3|15 36.28 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2|2 G2	mouse chr2|2 G2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr13 A3.3|13	mouse chr13 A3.3|13	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 D|11 63.47 cM	mouse chr11 D|11 63.47 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 A3|2 19.1 cM	mouse chr2 A3|2 19.1 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 B4|16 28.44 cM	mouse chr16 B4|16 28.44 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr17 A3.3|17 12.93 cM	mouse chr17 A3.3|17 12.93 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 G1|6	mouse chr6 G1|6	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 H1|2 75.41 cM	mouse chr2 H1|2 75.41 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 F1|2 63.26 cM	mouse chr2 F1|2 63.26 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr1 C1.1|1 26.99 cM	mouse chr1 C1.1|1 26.99 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr18 B2|18	mouse chr18 B2|18	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr5 C3.3|5 39.55 cM	mouse chr5 C3.3|5 39.55 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 C5|8 44.99 cM	mouse chr8 C5|8 44.99 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 A1.1|8	mouse chr8 A1.1|8	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr10 B4|10	mouse chr10 B4|10	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr13 D1|13	mouse chr13 D1|13	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr13 B1|13 29.8 cM	mouse chr13 B1|13 29.8 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 F1|6 56.95 cM	mouse chr6 F1|6 56.95 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr18 C|18	mouse chr18 C|18	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr15 F2|15 56.9 cM	mouse chr15 F2|15 56.9 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr4 D3|4 70.57 cM	mouse chr4 D3|4 70.57 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr9 F4|9	mouse chr9 F4|9	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 C5|8 47.12 cM	mouse chr8 C5|8 47.12 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 B3|7 28.25 cM	mouse chr7 B3|7 28.25 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chrY|Y A2	mouse chrY|Y A2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 D3|8 53.06 cM	mouse chr8 D3|8 53.06 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chrX F1|X 61.35 cM	mouse chrX F1|X 61.35 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr15 D1|15	mouse chr15 D1|15	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chrX A7.3|X 38.0 cM	mouse chrX A7.3|X 38.0 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 B1|7 17.26 cM	mouse chr7 B1|7 17.26 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 A1|16 2.48 cM	mouse chr16 A1|16 2.48 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr3 F3|3 49.35 cM	mouse chr3 F3|3 49.35 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr1 H3|1 80.33 cM	mouse chr1 H3|1 80.33 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 B5|16	mouse chr16 B5|16	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr2 F2|2	mouse chr2 F2|2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 D3|7	mouse chr7 D3|7	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chrX|X C2	mouse chrX|X C2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 G3|6 77.7 cM	mouse chr6 G3|6 77.7 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 E1|11 68.89 cM	mouse chr11 E1|11 68.89 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 B1|7 16.94 cM	mouse chr7 B1|7 16.94 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr14|14 E2.2	mouse chr14|14 E2.2	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr8 E1|8 57.98 cM	mouse chr8 E1|8 57.98 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 A1|16 2.49 cM	mouse chr16 A1|16 2.49 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr19 A|19 5.08 cM	mouse chr19 A|19 5.08 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr6 A3.3|6 12.36 cM	mouse chr6 A3.3|6 12.36 cM	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr16 C3.3|16	mouse chr16 C3.3|16	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr11 A3.3|11	mouse chr11 A3.3|11	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr7 C|7	mouse chr7 C|7	0.999999999981468	-1.85319762999037e-11	4	0	0	471	24173
mouse chr14|14 C3	mouse chr14|14 C3	0.999999999982892	-1.71078731697213e-11	56	0	0	471	24173
mouse chr7|7 F4	mouse chr7|7 F4	0.999999999982892	-1.71078731697213e-11	56	0	0	471	24173
mouse chr13|13 A4	mouse chr13|13 A4	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr2|2 E4	mouse chr2|2 E4	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr11|11 A3.2	mouse chr11|11 A3.2	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr6 B3|6 25.4 cM	mouse chr6 B3|6 25.4 cM	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr11 B5|11	mouse chr11 B5|11	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr13|13 D2.3	mouse chr13|13 D2.3	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr5|5 C3.2	mouse chr5|5 C3.2	0.999999999983972	-1.60276911058123e-11	12	0	0	471	24173
mouse chr10|10 D3	mouse chr10|10 D3	0.999999999987209	-1.27908474708031e-11	139	0	0	471	24173
mouse chr2|2 A2	mouse chr2|2 A2	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr1 E4|1	mouse chr1 E4|1	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr15 F2|15	mouse chr15 F2|15	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr2 E5|2	mouse chr2 E5|2	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr18 D3|18	mouse chr18 D3|18	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr8 E1|8 72.1 cM	mouse chr8 E1|8 72.1 cM	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr5 F|5	mouse chr5 F|5	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
mouse chr2 A3|2	mouse chr2 A3|2	0.999999999989384	-1.06159544575366e-11	5	0	0	471	24173
