time	cc	gene	type	time.val
3hr	0.517605948387828	Malt1	M2	3
3hr	0.721073294487467	Marcksl1	M2	3
3hr	0.000422871743922499	Marco	M2	3
3hr	0.0702531947020142	Mefv	M2	3
3hr	0.00230712697091395	Mfap3l	M2	3
3hr	0.103066256387686	Mir155hg	M2	3
3hr	0.00932715140889598	Mmd	M2	3
3hr	0.26405356574572	Mmp13	M2	3
3hr	0.00305878987041885	Mmp14	M2	3
3hr	0.000844227378484014	Mmp8	M2	3
3hr	0.00121254787226806	Mmp9	M2	3
3hr	0.0289198897933275	Mpp7	M2	3
3hr	0.18663445420796	Ms4a4a	M2	3
3hr	0.154888292547284	Mt1	M2	3
3hr	0.0128676972947494	Mt2	M2	3
3hr	0.222564185078432	Mtfr2	M2	3
3hr	0.139220642124195	Mtus1	M2	3
3hr	1.00748116479675	Mx1	M2	3
3hr	0.920766573409922	Mx2	M2	3
3hr	0.622226033086441	Mxd1	M2	3
3hr	0.212782354764072	Myc	M2	3
3hr	0.0233453518163538	Mycl	M2	3
3hr	0.00134632477246808	Myo1b	M2	3
3hr	0.0954694749877303	Nek6	M2	3
3hr	0.0027147084400554	Nes	M2	3
3hr	0.0673791531700583	Nfil3	M2	3
3hr	0.311521050218502	Nfkb1	M2	3
3hr	0.294265946001976	Nfkb2	M2	3
3hr	0.0818515002312188	Nfkbia	M2	3
3hr	0.0660826829989546	Nfkbid	M2	3
3hr	0.867579556514189	Nfkbie	M2	3
3hr	0.787123699448143	Nfkbiz	M2	3
3hr	0.26589178430985	Noct	M2	3
3hr	0.0661829621181254	Nos2	M2	3
3hr	0.115232239962084	Notch1	M2	3
3hr	0.0118888425686093	Nqo1	M2	3
3hr	0.00211536236370668	Nr4a1	M2	3
3hr	0.0235962234903427	Nr4a3	M2	3
3hr	0.016553120169299	Oaf	M2	3
3hr	0.590291625221777	Oasl1	M2	3
3hr	0.104211000067025	Odc1	M2	3
3hr	0.00347547871922331	Olfml3	M2	3
3hr	0.0752816256601693	Olr1	M2	3
3hr	0.221368329754314	Orai2	M2	3
3hr	0.0758164458057535	Osm	M2	3
3hr	0.208329392813935	Otud1	M2	3
3hr	0.22784319726302	P2ry13	M2	3
3hr	0.262529841960863	P2ry2	M2	3
3hr	0.00652902198742287	P4ha2	M2	3
3hr	0.00299806092004642	Pcx	M2	3
3hr	0.0288601247070292	Pde3b	M2	3
3hr	0.506420701596262	Pde4b	M2	3
3hr	0.00211928945407403	Pde5a	M2	3
3hr	0.0831950125332833	Pde7b	M2	3
3hr	0.262785846307526	Pdgfb	M2	3
3hr	0.0119793763963016	Pdlim7	M2	3
3hr	0.00797723027521884	Pdpn	M2	3
3hr	0.772452689918295	Peli1	M2	3
3hr	0.22043670788361	Pfkfb3	M2	3
3hr	0.00206477484239224	Phlda1	M2	3
3hr	0.313470751365776	Phldb1	M2	3
3hr	0.000605795908682951	Pilra	M2	3
3hr	0.00091145302354656	Pilrb1	M2	3
3hr	0.00539905668438658	Pim2	M2	3
3hr	0.178130313091903	Pim3	M2	3
3hr	0.00100718280501035	Pla2g7	M2	3
3hr	0.00139050819947616	Plac8	M2	3
3hr	0.0187255479296693	Plagl1	M2	3
3hr	0.00831031233389629	Plat	M2	3
3hr	0.0175786205110196	Plau	M2	3
3hr	0.00402427353262591	Plekhg1	M2	3
3hr	0.0236498882868982	Plk2	M2	3
3hr	0.14307701963879	Plk3	M2	3
3hr	0.000869884600430767	Plpp1	M2	3
3hr	0.00114086520519062	Plpp3	M2	3
3hr	0.0640480321255045	Pmaip1	M2	3
3hr	0.00290687927563424	Pmepa1	M2	3
3hr	0.100702756305668	Pou2f2	M2	3
3hr	0.0780964726916578	Ppfia3	M2	3
3hr	0.000583423976198965	Ppm1l	M2	3
3hr	0.00137124682799093	Ppp1r12b	M2	3
3hr	0.198813088837429	Ppp1r15a	M2	3
3hr	0.0438238714230522	Prag1	M2	3
3hr	0.137022491035783	Prdm1	M2	3
3hr	0.00241605655672557	Prdm9	M2	3
3hr	0.00145703737492935	Procr	M2	3
3hr	0.00215139251687443	Prokr1	M2	3
3hr	0.0125342513439628	Prrg4	M2	3
3hr	0.137839682994966	Ptafr	M2	3
3hr	0.165081639459944	Ptch1	M2	3
3hr	0.0695829915128765	Ptger4	M2	3
3hr	0.00325999571945821	Ptges	M2	3
3hr	0.159784303206061	Ptgir	M2	3
3hr	0.241531472643296	Ptgs2	M2	3
3hr	0.280018109594816	Rab11fip1	M2	3
3hr	0.482578038110272	Rab19	M2	3
3hr	0.276680395451432	Ralgds	M2	3
3hr	0.00388725173978094	Rapgef5	M2	3
3hr	0.00889618376345841	Rasgrp1	M2	3
3hr	0.0607036887300363	Rcan1	M2	3
3hr	0.0638319160678568	Rela	M2	3
3hr	0.00305913564547152	Retnla	M2	3
3hr	0.0574258166878681	Rffl	M2	3
3hr	0.0617850765748377	Rgcc	M2	3
3hr	0.00121306511038835	Rgs1	M2	3
3hr	0.0255669653194475	Rgs3	M2	3
3hr	0.735237233241527	Rhof	M2	3
3hr	0.43012858573666	Rhoh	M2	3
3hr	0.0104451827447202	Rhou	M2	3
3hr	0.367151080955873	Ripk2	M2	3
3hr	0.172158554151311	Rnd1	M2	3
3hr	0.606359990266975	Rnd3	M2	3
3hr	0.00531781678631943	Rras2	M2	3
3hr	0.850183996350723	Rsad2	M2	3
3hr	0.000665452610532256	S100a8	M2	3
3hr	0.0218256374706142	Saa3	M2	3
3hr	0.0614144985856421	Samsn1	M2	3
3hr	0.0944915019876715	Scimp	M2	3
3hr	0.00812587882706345	Scn1b	M2	3
3hr	0.000422174491965986	Sdc2	M2	3
3hr	0.711260414531123	Sdc4	M2	3
3hr	0.0243088080406342	Sele	M2	3
3hr	0.000791046460161371	Sema3c	M2	3
3hr	0.582523865732964	Serpina3f	M2	3
3hr	0.179819431807611	Serpina3g	M2	3
3hr	0.0207394323694442	Serpinb2	M2	3
3hr	0.0150599212287208	Serpinb6b	M2	3
3hr	0.0178332514906142	Serpinb9	M2	3
3hr	0.00125030827428354	Serpinb9b	M2	3
3hr	0.241936699604681	Serpine1	M2	3
3hr	0.0128915744389721	Shisa3	M2	3
3hr	0.00454413136530948	Siglece	M2	3
3hr	0.0391930828216346	Sla	M2	3
3hr	0.11614964547935	Slamf8	M2	3
3hr	0.0582100206054163	Slamf9	M2	3
3hr	0.000580999479059801	Slc13a3	M2	3
3hr	0.106517688712006	Slc16a1	M2	3
3hr	0.000563163615452371	Slc16a3	M2	3
3hr	0.0488882644009224	Slc25a25	M2	3
3hr	0.142832240128195	Slc28a2	M2	3
3hr	0.0463671579673919	Slc30a4	M2	3
3hr	0.096965932271733	Slc7a11	M2	3
3hr	0.0503582567300111	Slc7a2	M2	3
3hr	0.100680556438757	Slco3a1	M2	3
3hr	0.146706612840559	Slfn4	M2	3
3hr	0.00258547041629991	Slpi	M2	3
3hr	0.202846378984621	Snn	M2	3
3hr	0.0750501537028987	Socs1	M2	3
3hr	0.525486644349726	Socs3	M2	3
3hr	0.348398569826045	Sod2	M2	3
3hr	0.000805490174785582	Spaca6	M2	3
3hr	0.0209122397015099	Spata13	M2	3
3hr	0.00947626544006806	Sphk1	M2	3
3hr	0.013033709013915	Spic	M2	3
3hr	0.0314545683897067	Spsb1	M2	3
3hr	0.140419617509712	Srxn1	M2	3
3hr	0.00343414238254025	Stat4	M2	3
3hr	0.273952759445264	Swap70	M2	3
3hr	0.000975406273266386	Syne2	M2	3
3hr	0.0130169364793654	Taf4b	M2	3
3hr	0.407844602184972	Tagap	M2	3
3hr	0.00127694566658391	Tal2	M2	3
3hr	0.0197768153067043	Tarm1	M2	3
3hr	0.099253169020056	Tfec	M2	3
3hr	1.21405458053148	Tgtp1	M2	3
3hr	0.241752190086846	Thbs1	M2	3
3hr	0.00393267594521177	Timp1	M2	3
3hr	0.0399161303497666	Tle3	M2	3
3hr	0.586762262710411	Tlr2	M2	3
3hr	0.314875262396259	Tlr4	M2	3
3hr	0.258971143341249	Tlr7	M2	3
3hr	0.000596699897891239	Tlr9	M2	3
3hr	0.0654193395038789	Tma16	M2	3
3hr	0.00037348229227131	Tmc3	M2	3
3hr	0.00271917285152427	Tmeff1	M2	3
3hr	0.000642914616949938	Tmem178	M2	3
3hr	0.000666978507118344	Tmem200b	M2	3
3hr	0.00161871891242927	Tmem26	M2	3
3hr	0.00110757517411502	Tmtc2	M2	3
3hr	0.000422174491965986	Tnc	M2	3
3hr	0.754485256931507	Tnf	M2	3
3hr	0.858131076181312	Tnfaip3	M2	3
3hr	0.881899355702556	Tnfsf10	M2	3
3hr	0.0106995052336975	Tnfsf14	M2	3
3hr	0.472040802282734	Tnfsf15	M2	3
3hr	0.087786978442755	Tnfsf4	M2	3
3hr	0.133271858485144	Tnfsf8	M2	3
3hr	0.484754155806707	Tnfsf9	M2	3
3hr	0.075968995012238	Tnip3	M2	3
3hr	0.354415773819192	Traf1	M2	3
3hr	0.00489437741482758	Trem1	M2	3
3hr	0.00301830243042469	Treml4	M2	3
3hr	0.0159471251927722	Trib1	M2	3
3hr	0.04462418685482	Trib3	M2	3
3hr	0.844406057122454	Trim21	M2	3
3hr	0.785439436997017	Trim30c	M2	3
3hr	0.220900559216412	Trim36	M2	3
3hr	0.0363033988289167	Tsku	M2	3
3hr	0.0125227955970321	Ttc39b	M2	3
3hr	0.0555054170221285	Upp1	M2	3
3hr	0.0324414579593528	Vcam1	M2	3
3hr	0.0515121333192056	Vcan	M2	3
3hr	0.00491537528568067	Vegfc	M2	3
3hr	0.000422174491965986	Xcr1	M2	3
3hr	0.674066142185643	Zc3h12a	M2	3
3hr	0.282834193505381	Zc3h12c	M2	3
3hr	0.12264029569187	Zeb1	M2	3
3hr	0.041615361200964	Zfp324	M2	3
3hr	0.0506598423209881	Zfp36	M2	3
3hr	0.00494688344558174	Zfp811	M2	3
3hr	0.17846232389677	Zhx2	M2	3
3hr	0.000844565057054014	Znrf3	M2	3
5hr	0.000852629519554349	X1110002J07Rik	M2	5
5hr	0.00365307864484489	X2500002B13Rik	M2	5
5hr	0.0168925066292604	X4930430E12Rik	M2	5
5hr	0.176152119384745	A530064D06Rik	M2	5
5hr	0.00239543441270115	A630072M18Rik	M2	5
5hr	0.0054727217469138	AI504432	M2	5
5hr	0.808192881563448	AW112010	M2	5
5hr	0.209853662442778	Abtb2	M2	5
5hr	0.597280143958	Acod1	M2	5
5hr	0.00125649888290187	Acpp	M2	5
5hr	0.00113734302336457	Adgb	M2	5
5hr	0.161338218145863	Adgre1	M2	5
5hr	0.00094839665521903	Adgre4	M2	5
5hr	0.0343497597725881	Adgrg6	M2	5
5hr	0.00927158050278284	Adgrl2	M2	5
5hr	0.36764451827243	Adora2a	M2	5
5hr	0.215330552828617	Adora2b	M2	5
5hr	0.163222992509971	Adrb2	M2	5
5hr	0.10373592214583	Ahr	M2	5
5hr	0.0286488821815794	Ahrr	M2	5
5hr	0.03701565521281	Ak4	M2	5
5hr	0.126203759733666	Alas1	M2	5
5hr	0.207776790192273	Angpt1	M2	5
5hr	0.0188315245810369	Arg1	M2	5
5hr	0.0377462249294866	Arg2	M2	5
5hr	0.0710582136129872	Arhgap26	M2	5
5hr	0.555092215511834	Arhgef3	M2	5
5hr	0.633725747701539	Arid5a	M2	5
5hr	0.158620397443169	Armcx6	M2	5
5hr	0.0528710707871213	Arrdc4	M2	5
5hr	0.0917069353801161	Asap3	M2	5
5hr	0.073420300379469	Asns	M2	5
5hr	0.289889239109992	Atm	M2	5
5hr	0.00121521607112986	Atp2b4	M2	5
5hr	0.0141174745087787	B3gnt5	M2	5
5hr	0.679594032934182	B430306N03Rik	M2	5
5hr	0.15137535342538	Bambi	M2	5
5hr	0.33612387383684	Batf	M2	5
5hr	0.550821223172238	Batf2	M2	5
5hr	0.348239702663542	Bcl2a1a	M2	5
5hr	0.345457793122223	Bcl2a1d	M2	5
5hr	0.308123269777819	Bcl2l11	M2	5
5hr	0.0811985898852007	Bcor	M2	5
5hr	0.0110237334197002	Bmp2	M2	5
5hr	0.0196648633921015	Bst1	M2	5
5hr	0.019485667397519	Btg2	M2	5
5hr	0.000211578764621296	C920009B18Rik	M2	5
5hr	0.000631341948489115	Cacna1d	M2	5
5hr	0.0859620380062275	Cacnb3	M2	5
5hr	0.651936526809639	Calhm6	M2	5
5hr	0.0162896788484044	Card6	M2	5
5hr	0.0378928186823439	Carmil1	M2	5
5hr	0.594675254009065	Casp4	M2	5
5hr	0.200443377665218	Cav1	M2	5
5hr	0.00276640472920247	Ccl1	M2	5
5hr	0.48412828609041	Ccl12	M2	5
5hr	0.0245238741621754	Ccl17	M2	5
5hr	0.350360354120785	Ccl2	M2	5
5hr	0.0727319220524556	Ccl22	M2	5
5hr	0.792301591014373	Ccl3	M2	5
5hr	0.83624329609594	Ccl4	M2	5
5hr	0.973100617029931	Ccl5	M2	5
5hr	0.288436945728366	Ccl7	M2	5
5hr	0.199623135467914	Ccl8	M2	5
5hr	0.638868275372751	Ccnd1	M2	5
5hr	0.132339290565177	Ccnd2	M2	5
5hr	0.0410552530428686	Ccne1	M2	5
5hr	0.166678484644385	Ccr1	M2	5
5hr	0.0155479718412822	Ccr3	M2	5
5hr	0.701127879656399	Ccrl2	M2	5
5hr	0.379956128214906	Cd14	M2	5
5hr	0.000455269090156983	Cd163	M2	5
5hr	0.0614540517095531	Cd200	M2	5
5hr	0.00386825702188287	Cd300e	M2	5
5hr	0.492498177006987	Cd300lf	M2	5
5hr	0.0168505239614939	Cd34	M2	5
5hr	0.00226600179474272	Cd38	M2	5
5hr	0.774193394051009	Cd40	M2	5
5hr	0.000770583074688751	Cd55	M2	5
5hr	0.944057514483102	Cd69	M2	5
5hr	0.0178170528039287	Cd80	M2	5
5hr	0.331448013083562	Cd83	M2	5
5hr	0.470089341370716	Cd86	M2	5
5hr	0.782916550419399	Cdc42ep2	M2	5
5hr	0.085179517487165	Cdc42ep4	M2	5
5hr	0.000448942245230157	Cdk5r1	M2	5
5hr	0.00136828158568104	Cebpd	M2	5
5hr	0.27054709338575	Cemip2	M2	5
5hr	0.0059103333288009	Ch25h	M2	5
5hr	0.0016420560718159	Chil3	M2	5
5hr	0.00108945882648037	Chil4	M2	5
5hr	0.000997976501351757	Chst11	M2	5
5hr	0.000955092124901175	Ciita	M2	5
5hr	0.371956507768281	Cish	M2	5
5hr	0.64949492424057	Cited2	M2	5
5hr	0.00149726574025609	Clcf1	M2	5
5hr	0.729559783530423	Clec4e	M2	5
5hr	0.0222204407122977	Clec4n	M2	5
5hr	0.0251006942903658	Clec5a	M2	5
5hr	0.157347563967825	Clic5	M2	5
5hr	0.00154988565563333	Clmp	M2	5
5hr	1.30283497938027	Cmpk2	M2	5
5hr	0.222549265500013	Cnn3	M2	5
5hr	0.00344877343935463	Col18a1	M2	5
5hr	0.0157360373629704	Col27a1	M2	5
5hr	0.00302743128683807	Cp	M2	5
5hr	0.294281864933382	Csf1	M2	5
5hr	0.000943949927447987	Csf3	M2	5
5hr	0.127432410929218	Csrnp1	M2	5
5hr	0.220448892332349	Cst7	M2	5
5hr	0.034512038668747	Ctla2a	M2	5
5hr	0.534197394498904	Ctla2b	M2	5
5hr	0.0313742425749738	Cx3cl1	M2	5
5hr	0.00751003509829581	Cxcl1	M2	5
5hr	0.959209358654294	Cxcl10	M2	5
5hr	0.0923327494453551	Cxcl11	M2	5
5hr	0.000438390047181774	Cxcl14	M2	5
5hr	0.22273186052784	Cxcl2	M2	5
5hr	0.0759348768743372	Cxcl3	M2	5
5hr	0.0339079224582193	Cxcl9	M2	5
5hr	0.0124876522740263	D16Ertd472e	M2	5
5hr	0.00696728337052392	Ddit4	M2	5
5hr	0.019091487466424	Dio2	M2	5
5hr	0.0121803477635542	Dmwd	M2	5
5hr	0.0646433133983776	Dmxl2	M2	5
5hr	0.0383550382251701	Dnase1l3	M2	5
5hr	0.0148854921590902	Dnmt3aos	M2	5
5hr	0.0567689692385505	Dusp1	M2	5
5hr	0.00386358471766797	Dusp14	M2	5
5hr	0.0411518836064442	Dusp16	M2	5
5hr	0.0406002283177307	Dusp2	M2	5
5hr	0.159191614894332	Dusp4	M2	5
5hr	0.00669979831509215	Dusp5	M2	5
5hr	0.0294011725895733	Dusp6	M2	5
5hr	0.0109627172791574	Dusp8	M2	5
5hr	0.172435614141589	Edn1	M2	5
5hr	0.0656405757116153	Ednrb	M2	5
5hr	0.0173862479595698	Egln3	M2	5
5hr	0.0354608642564965	Egr1	M2	5
5hr	0.510755150905267	Egr2	M2	5
5hr	0.000327440356245043	Egr3	M2	5
5hr	0.566404787854966	Ehd1	M2	5
5hr	0.0839655512237053	Eno2	M2	5
5hr	0.107218115202273	Errfi1	M2	5
5hr	0.0924375703142371	Ets2	M2	5
5hr	0.000309854353642466	Fabp7	M2	5
5hr	0.00129925138064117	Fam43a	M2	5
5hr	0.0245552535373987	Fcgr2b	M2	5
5hr	0.804465661463606	Fgl2	M2	5
5hr	0.536465342867253	Flnb	M2	5
5hr	0.0536308429338157	Flrt3	M2	5
5hr	0.0246732736645404	Flt1	M2	5
5hr	0.103854219533054	Fmnl2	M2	5
5hr	0.0653827612872005	Fos	M2	5
5hr	0.00268450119267756	Fosb	M2	5
5hr	0.0868271250625192	Foxp4	M2	5
5hr	0.0483269798574189	Fpr1	M2	5
5hr	0.157263150077403	Fpr2	M2	5
5hr	0.0829416386003817	Frmd6	M2	5
5hr	0.0420334875580697	Fscn1	M2	5
5hr	0.00602660651853872	Fzd1	M2	5
5hr	0.387069106425696	G530011O06Rik	M2	5
5hr	0.0128983507556717	Gbp2b	M2	5
5hr	1.08337733124599	Gbp7	M2	5
5hr	0.153311785721154	Gclm	M2	5
5hr	0.158588309291998	Gcnt2	M2	5
5hr	0.0401457200065269	Gda	M2	5
5hr	0.0491862280433407	Gdf15	M2	5
5hr	0.0856854863557373	Gem	M2	5
5hr	0.00157212754433941	Gfi1	M2	5
5hr	0.0160740236163476	Gja1	M2	5
5hr	0.341377324663041	Glipr2	M2	5
5hr	0.0012338793332746	Gm16712	M2	5
5hr	0.00225829390984922	Gm19026	M2	5
5hr	0.199462469452463	Gm1966	M2	5
5hr	0.00178086298149012	Gm47283	M2	5
5hr	0.552849925328468	Gm4951	M2	5
5hr	0.0374557510424124	Gm5150	M2	5
5hr	0.0931155369961254	Gm6377	M2	5
5hr	0.000244250182792292	Gm9855	M2	5
5hr	0.48873414311924	Gna15	M2	5
5hr	0.0149367355201555	Gng4	M2	5
5hr	0.376800585807334	Gpr132	M2	5
5hr	0.238520195868738	Gpr141	M2	5
5hr	0.0323733219423467	Gpr18	M2	5
5hr	0.00439449250289271	Gpr35	M2	5
5hr	0.0373235833528357	Gpr68	M2	5
5hr	0.271959397088017	Gpr84	M2	5
5hr	0.0479523122528719	Gpr85	M2	5
5hr	0.128403213428285	Grk3	M2	5
5hr	0.0965592910963847	Gsr	M2	5
5hr	0.00359988744056946	Gsta3	M2	5
5hr	0.104366458661192	H1f2	M2	5
5hr	0.000989539459142835	H2.Eb1	M2	5
5hr	0.191332066415598	H2.K2	M2	5
5hr	0.313740071347619	H2.M2	M2	5
5hr	0.000847215105924288	H60b	M2	5
5hr	0.00637566001501781	Hcar2	M2	5
5hr	0.0111424311121493	Heatr9	M2	5
5hr	0.370133178179491	Hhex	M2	5
5hr	0.158559501874519	Hilpda	M2	5
5hr	0.0220881513150685	Hivep3	M2	5
5hr	0.130450804488954	Hmga2	M2	5
5hr	0.420869167055651	Hmox1	M2	5
5hr	0.0531749096471068	Hopx	M2	5
5hr	0.000473431145108579	Hp	M2	5
5hr	0.00736302207185579	Hsd17b7	M2	5
5hr	0.16105621857708	Hspa1a	M2	5
5hr	0.244553791999088	Hspa1b	M2	5
5hr	0.278892138002012	Htr2a	M2	5
5hr	0.033104928938434	Htr2b	M2	5
5hr	0.0268139665432767	Htra1	M2	5
5hr	0.682512946946802	Icam1	M2	5
5hr	0.144781724488979	Icosl	M2	5
5hr	0.0220648245073798	Idi1	M2	5
5hr	0.069030045522952	Ier2	M2	5
5hr	0.189459481301204	Ier3	M2	5
5hr	0.87247057459836	Ifi205	M2	5
5hr	0.566455777323689	Ifi208	M2	5
5hr	0.983791749532923	Ifit1	M2	5
5hr	0.94675972802267	Ifit1bl1	M2	5
5hr	1.11476042301041	Ifit2	M2	5
5hr	1.30486985732259	Ifit3	M2	5
5hr	1.16563842601019	Ifit3b	M2	5
5hr	0.00130500169851418	Ifitm1	M2	5
5hr	0.000548128957583451	Ifna1	M2	5
5hr	0.000666876796496141	Ifna2	M2	5
5hr	0.000408931849457736	Ifna4	M2	5
5hr	0.000381823805223462	Ifna5	M2	5
5hr	0.000428428692019972	Ifna6	M2	5
5hr	0.18636764259133	Ifnb1	M2	5
5hr	0.161579653586207	Ifrd1	M2	5
5hr	0.0220486664513246	Igf2bp2	M2	5
5hr	0.066769215888724	Igsf9	M2	5
5hr	0.300351527611363	Iigp1	M2	5
5hr	0.148909518767086	Il10	M2	5
5hr	0.0337335281195443	Il12b	M2	5
5hr	0.406853732357961	Il12rb1	M2	5
5hr	0.311515173365163	Il18rap	M2	5
5hr	0.291031142111679	Il1a	M2	5
5hr	0.223827721521376	Il1b	M2	5
5hr	0.232362576282169	Il1rn	M2	5
5hr	0.920373999761475	Il27	M2	5
5hr	0.49605092010605	Il4i1	M2	5
5hr	0.158058258876055	Il4ra	M2	5
5hr	0.479885746912386	Il6	M2	5
5hr	0.0690902111104881	Inhba	M2	5
5hr	0.0230874086314891	Intu	M2	5
5hr	0.844327679600783	Irf1	M2	5
5hr	0.0105685598529321	Irf3	M2	5
5hr	0.0891108378493237	Irf4	M2	5
5hr	1.18670560565492	Irf7	M2	5
5hr	0.101989729853029	Irf8	M2	5
5hr	0.0375356558332946	Irs2	M2	5
5hr	0.00100234534596521	Itga9	M2	5
5hr	0.0116525495816497	Itgal	M2	5
5hr	0.109818727783806	Itgb8	M2	5
5hr	0.579609011950531	Itpr1	M2	5
5hr	0.00655979868117269	Jag1	M2	5
5hr	0.170388851068605	Jdp2	M2	5
5hr	0.150552611863345	Jun	M2	5
5hr	0.142787871776206	Junb	M2	5
5hr	0.102180543922628	Kcnj2	M2	5
5hr	0.0909171063109918	Kdm6b	M2	5
5hr	0.0151143198826526	Kdr	M2	5
5hr	0.173284242095393	Klf2	M2	5
5hr	0.0599987245933398	Klf7	M2	5
5hr	0.252880575221198	Klf8	M2	5
5hr	0.00876336525438719	Klra2	M2	5
5hr	0.013195486462	Lad1	M2	5
5hr	0.0446470797035891	Lcn2	M2	5
5hr	0.0374328343965484	Ldlr	M2	5
5hr	0.00085471164944567	Lif	M2	5
5hr	0.287097500087637	Lipg	M2	5
5hr	0.00728462757433855	Lox	M2	5
5hr	0.131353342913659	Lpar1	M2	5
5hr	0.402987145219885	Lratd2	M2	5
5hr	0.0052051521380086	Lrp8	M2	5
5hr	0.00178113187655203	Ltbp2	M2	5
5hr	0.0624627753230766	Ly6a	M2	5
5hr	0.000876381428219802	Ly75	M2	5
5hr	0.0709673399103494	Maff	M2	5
5hr	0.412078340224656	Malt1	M2	5
5hr	0.661459217716117	Marcksl1	M2	5
5hr	0.00063328216104244	Marco	M2	5
5hr	0.0541997269205976	Mefv	M2	5
5hr	0.0277471102887018	Mfap3l	M2	5
5hr	0.0899968837835915	Mir155hg	M2	5
5hr	0.0276506992792535	Mmd	M2	5
5hr	0.349656636044034	Mmp13	M2	5
5hr	0.00372804418972649	Mmp14	M2	5
5hr	0.00117207674255883	Mmp8	M2	5
5hr	0.00560679069439483	Mmp9	M2	5
5hr	0.0555850429522371	Mpp7	M2	5
5hr	0.243742542824576	Ms4a4a	M2	5
5hr	0.165025329097831	Mt1	M2	5
5hr	0.0113161970911035	Mt2	M2	5
5hr	0.0560921822815042	Mtfr2	M2	5
5hr	0.223322297422758	Mtus1	M2	5
5hr	1.01699820056275	Mx1	M2	5
5hr	0.885328577502008	Mx2	M2	5
5hr	0.741471731962632	Mxd1	M2	5
5hr	0.290924259729304	Myc	M2	5
5hr	0.045645456137625	Mycl	M2	5
5hr	0.0011444066690569	Myo1b	M2	5
5hr	0.238465298381004	Nek6	M2	5
5hr	0.0320979844765604	Nes	M2	5
5hr	0.147068363955284	Nfil3	M2	5
5hr	0.11960281669827	Nfkb1	M2	5
5hr	0.423618060460953	Nfkb2	M2	5
5hr	0.0784085825866791	Nfkbia	M2	5
5hr	0.0261192602649801	Nfkbid	M2	5
5hr	0.720538667320886	Nfkbie	M2	5
5hr	0.711986271575126	Nfkbiz	M2	5
5hr	0.00972818818043264	Noct	M2	5
5hr	0.247697741800265	Nos2	M2	5
5hr	0.105859948064468	Notch1	M2	5
5hr	0.0168956485170953	Nqo1	M2	5
5hr	0.00206971980308586	Nr4a1	M2	5
5hr	0.0064993948865833	Nr4a3	M2	5
5hr	0.00557208960293197	Oaf	M2	5
5hr	0.756758970078942	Oasl1	M2	5
5hr	0.194684398703592	Odc1	M2	5
5hr	0.01363119230505	Olfml3	M2	5
5hr	0.0833710852318124	Olr1	M2	5
5hr	0.301210064928816	Orai2	M2	5
5hr	0.0107826766741923	Osm	M2	5
5hr	0.350832077841774	Otud1	M2	5
5hr	0.236284404837159	P2ry13	M2	5
5hr	0.0890090647700072	P2ry2	M2	5
5hr	0.00853128561080882	P4ha2	M2	5
5hr	0.00235705002366613	Pcx	M2	5
5hr	0.0333360494923848	Pde3b	M2	5
5hr	0.439977787472106	Pde4b	M2	5
5hr	0.000516452000140725	Pde5a	M2	5
5hr	0.380146342108664	Pde7b	M2	5
5hr	0.279735478709092	Pdgfb	M2	5
5hr	0.00570778427422046	Pdlim7	M2	5
5hr	0.00511970894327492	Pdpn	M2	5
5hr	0.810956575751408	Peli1	M2	5
5hr	0.330100070849777	Pfkfb3	M2	5
5hr	0.00351190598011828	Phlda1	M2	5
5hr	0.128495043003535	Phldb1	M2	5
5hr	0.00153726482800616	Pilra	M2	5
5hr	0.000528866082052961	Pilrb1	M2	5
5hr	0.00640899614024581	Pim2	M2	5
5hr	0.185530826736091	Pim3	M2	5
5hr	0.0026798545602007	Pla2g7	M2	5
5hr	0.0108446474003605	Plac8	M2	5
5hr	0.0173303710327771	Plagl1	M2	5
5hr	0.00670133605238667	Plat	M2	5
5hr	0.054044366587308	Plau	M2	5
5hr	0.00706261957881745	Plekhg1	M2	5
5hr	0.113441611536325	Plk2	M2	5
5hr	0.166099090022739	Plk3	M2	5
5hr	0.00655471370978241	Plpp1	M2	5
5hr	0.00432566540531698	Plpp3	M2	5
5hr	0.118313356964201	Pmaip1	M2	5
5hr	0.00690920276558902	Pmepa1	M2	5
5hr	0.146667498674201	Pou2f2	M2	5
5hr	0.122045210868064	Ppfia3	M2	5
5hr	0.00251251530957045	Ppm1l	M2	5
5hr	0.000426594466767834	Ppp1r12b	M2	5
5hr	0.0688088057370392	Ppp1r15a	M2	5
5hr	0.0226876202403623	Prag1	M2	5
5hr	0.0328892409977493	Prdm1	M2	5
5hr	0.00896154097617036	Prdm9	M2	5
5hr	0.00999921767336208	Procr	M2	5
5hr	0.00400885824400808	Prokr1	M2	5
5hr	0.0267881178646284	Prrg4	M2	5
5hr	0.277721879078424	Ptafr	M2	5
5hr	0.0279077275764981	Ptch1	M2	5
5hr	0.0730330704053925	Ptger4	M2	5
5hr	0.00712664604077563	Ptges	M2	5
5hr	0.206565741239679	Ptgir	M2	5
5hr	0.42187186075026	Ptgs2	M2	5
5hr	0.122241262448457	Rab11fip1	M2	5
5hr	0.499141624545925	Rab19	M2	5
5hr	0.315694175209118	Ralgds	M2	5
5hr	0.0365099410838002	Rapgef5	M2	5
5hr	0.0621468503403794	Rasgrp1	M2	5
5hr	0.0364663301228684	Rcan1	M2	5
5hr	0.0206895934331951	Rela	M2	5
