TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr15 F3|15 57.61 cM	mouse chr15 F3|15 57.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 28.99 cM	mouse chr7 B3|7 28.99 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 C2|12 27.63 cM	mouse chr12 C2|12 27.63 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 A3.3|13 13.81 cM	mouse chr13 A3.3|13 13.81 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 B1|18 18.8 cM	mouse chr18 B1|18 18.8 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A3|7 15.83 cM	mouse chr7 A3|7 15.83 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 A3|5 10.94 cM	mouse chr5 A3|5 10.94 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 A1|15 4.16 cM	mouse chr15 A1|15 4.16 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 C1|12 24.42 cM	mouse chr12 C1|12 24.42 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 C3|6 37.35 cM	mouse chr6 C3|6 37.35 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 B1|17 18.54 cM	mouse chr17 B1|17 18.54 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 F1|9 58.12 cM	mouse chr9 F1|9 58.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 D1|15 25.51 cM	mouse chr15 D1|15 25.51 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2|2 F3-G1	mouse chr2|2 F3-G1	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 A4|9 20.42 cM	mouse chr9 A4|9 20.42 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 C|11 51.23 cM	mouse chr11 C|11 51.23 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 A1|18 5.88 cM	mouse chr18 A1|18 5.88 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 A2|8 15.95 cM	mouse chr8 A2|8 15.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 B3|4 29.76 cM	mouse chr4 B3|4 29.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 D3|18 30.63 cM	mouse chr18 D3|18 30.63 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1|1 G3-H1	mouse chr1|1 G3-H1	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A3.1|11 12.88 cM	mouse chr11 A3.1|11 12.88 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 A1-A2|10 3.77 cM	mouse chr10 A1-A2|10 3.77 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 C2-C3|1 33.05 cM	mouse chr1 C2-C3|1 33.05 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 C3.1|5 33.84 cM	mouse chr5 C3.1|5 33.84 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 F|5 55.55 cM	mouse chr5 F|5 55.55 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 D3|15 32.17 cM	mouse chr15 D3|15 32.17 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B4|10 32.28 cM	mouse chr10 B4|10 32.28 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 B3|4 32.47 cM	mouse chr4 B3|4 32.47 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 F3|6 63.49 cM	mouse chr6 F3|6 63.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H3|2 87.33 cM	mouse chr2 H3|2 87.33 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A3|7 13.87 cM	mouse chr7 A3|7 13.87 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX A2|X 16.71 cM	mouse chrX A2|X 16.71 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 B|1 18.81 cM	mouse chr1 B|1 18.81 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 C7|4 51.32 cM	mouse chr4 C7|4 51.32 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 B1.1|8 26.16 cM	mouse chr8 B1.1|8 26.16 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX B|X	mouse chrX B|X	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 D3|7 49.32 cM	mouse chr7 D3|7 49.32 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 H4|1 83.48 cM	mouse chr1 H4|1 83.48 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 A1.1|8 6.06 cM	mouse chr8 A1.1|8 6.06 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 B1|17 17.25 cM	mouse chr17 B1|17 17.25 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B4|10 32.43 cM	mouse chr10 B4|10 32.43 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 C|7 35.49 cM	mouse chr7 C|7 35.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 B3|17 20.3 cM	mouse chr17 B3|17 20.3 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B3|10 26.18 cM	mouse chr10 B3|10 26.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 E4|2 57.43 cM	mouse chr2 E4|2 57.43 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C3|10 50.34 cM	mouse chr10 C3|10 50.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 B1|6 15.07 cM	mouse chr6 B1|6 15.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H1|2 78.2 cM	mouse chr2 H1|2 78.2 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 F2.2|3 42.28 cM	mouse chr3 F2.2|3 42.28 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 B1|17 18.37 cM	mouse chr17 B1|17 18.37 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 B3.2|15	mouse chr15 B3.2|15	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 C3|6 34.76 cM	mouse chr6 C3|6 34.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 A1|16 2.42 cM	mouse chr16 A1|16 2.42 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7|7 D1-D2	mouse chr7|7 D1-D2	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 E2|11 83.35 cM	mouse chr11 E2|11 83.35 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H1|2 77.32 cM	mouse chr2 H1|2 77.32 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 E1|8 70.81 cM	mouse chr8 E1|8 70.81 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 A1|14 5.61 cM	mouse chr14 A1|14 5.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A3|7 13.49 cM	mouse chr7 A3|7 13.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 B3.1|15 15.45 cM	mouse chr15 B3.1|15 15.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F3|7 69.83 cM	mouse chr7 F3|7 69.83 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 B1|4	mouse chr4 B1|4	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 G2|6 74.17 cM	mouse chr6 G2|6 74.17 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C2|2 40.95 cM	mouse chr2 C2|2 40.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C3|2 48.03 cM	mouse chr2 C3|2 48.03 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3|3 F2.3-F3	mouse chr3|3 F2.3-F3	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 C1|10 43.64 cM	mouse chr10 C1|10 43.64 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 E3.3|9 51.37 cM	mouse chr9 E3.3|9 51.37 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 C3|12 37.2 cM	mouse chr12 C3|12 37.2 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 C2|1 30.6 cM	mouse chr1 C2|1 30.6 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C4|16 56.97 cM	mouse chr16 C4|16 56.97 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 F1|9 57.49 cM	mouse chr9 F1|9 57.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 B|9 29.81 cM	mouse chr9 B|9 29.81 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 E2|11 80.8 cM	mouse chr11 E2|11 80.8 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 A2|9	mouse chr9 A2|9	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 C4|4 40.23 cM	mouse chr4 C4|4 40.23 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 C3.2|5	mouse chr5 C3.2|5	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G1.3|5 68.32 cM	mouse chr5 G1.3|5 68.32 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H4|2 103.34 cM	mouse chr2 H4|2 103.34 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 C3|14 28.01 cM	mouse chr14 C3|14 28.01 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 G1|6 66.07 cM	mouse chr6 G1|6 66.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX A1.1|X 3.68 cM	mouse chrX A1.1|X 3.68 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 F4|9 73.52 cM	mouse chr9 F4|9 73.52 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 A3|2 16.31 cM	mouse chr2 A3|2 16.31 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 76.92 cM	mouse chr5 G2|5 76.92 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C1.1|2 33.05 cM	mouse chr2 C1.1|2 33.05 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 76.4 cM	mouse chr5 G2|5 76.4 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A3.3|17 14.62 cM	mouse chr17 A3.3|17 14.62 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 B3|11 43.2 cM	mouse chr11 B3|11 43.2 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 B3.2|15 16.82 cM	mouse chr15 B3.2|15 16.82 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C3|2 48.12 cM	mouse chr2 C3|2 48.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 C|7 37.49 cM	mouse chr7 C|7 37.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 A1|18 5.4 cM	mouse chr18 A1|18 5.4 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H2|2 81.91 cM	mouse chr2 H2|2 81.91 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 E2|4 86.73 cM	mouse chr4 E2|4 86.73 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 D|17 29.24 cM	mouse chr17 D|17 29.24 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 B2|5 17.96 cM	mouse chr5 B2|5 17.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 C1|13 38.43 cM	mouse chr13 C1|13 38.43 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 F1|3 39.21 cM	mouse chr3 F1|3 39.21 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 B3|5 19.15 cM	mouse chr5 B3|5 19.15 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A3|7 9.18 cM	mouse chr7 A3|7 9.18 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A1|7 2.6 cM	mouse chr7 A1|7 2.6 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F5|7 88.12 cM	mouse chr7 F5|7 88.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 F3|6 61.57 cM	mouse chr6 F3|6 61.57 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G3|5 89.16 cM	mouse chr5 G3|5 89.16 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 D|11 60.95 cM	mouse chr11 D|11 60.95 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 D|11 63.21 cM	mouse chr11 D|11 63.21 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 E1|11 68.81 cM	mouse chr11 E1|11 68.81 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 F1|6 57.7 cM	mouse chr6 F1|6 57.7 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 E2|11 79.05 cM	mouse chr11 E2|11 79.05 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 A2|6 8.08 cM	mouse chr6 A2|6 8.08 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 A5.1-A5.2|9 24.72 cM	mouse chr9 A5.1-A5.2|9 24.72 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C1.1|16 33.74 cM	mouse chr16 C1.1|16 33.74 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E1|18 37.43 cM	mouse chr18 E1|18 37.43 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 A1|10 2.45 cM	mouse chr10 A1|10 2.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 E3|3 36.96 cM	mouse chr3 E3|3 36.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 C4|8 43.96 cM	mouse chr8 C4|8 43.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 29.64 cM|7 B3	mouse chr7 29.64 cM|7 B3	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 E1|3 30.96 cM	mouse chr3 E1|3 30.96 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 D2.2|4 60.29 cM	mouse chr4 D2.2|4 60.29 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 D3|8 57.26 cM	mouse chr8 D3|8 57.26 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9 A5.1|9 21.55 cM	mouse chr9 A5.1|9 21.55 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 G3|6 78.19 cM	mouse chr6 G3|6 78.19 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F5|7 87.23 cM	mouse chr7 F5|7 87.23 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 F1|12 60.93 cM	mouse chr12 F1|12 60.93 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 F|5 62.82 cM	mouse chr5 F|5 62.82 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 F|5 61.84 cM	mouse chr5 F|5 61.84 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 B1.2|11 29.23 cM	mouse chr11 B1.2|11 29.23 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 D2.2|13 63.63 cM	mouse chr13 D2.2|13 63.63 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr14 E2.3|14 51.79 cM	mouse chr14 E2.3|14 51.79 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 A2-A3.1|6 8.49 cM	mouse chr6 A2-A3.1|6 8.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 D1|4 53.24 cM	mouse chr4 D1|4 53.24 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 B1|13 27.84 cM	mouse chr13 B1|13 27.84 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C4|16 53.7 cM	mouse chr16 C4|16 53.7 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 D1|12 37.79 cM	mouse chr12 D1|12 37.79 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 A1|16 5.87 cM	mouse chr16 A1|16 5.87 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 F|5 54.65 cM	mouse chr5 F|5 54.65 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 G3|2 73.45 cM	mouse chr2 G3|2 73.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr1 A3|1 4.12 cM	mouse chr1 A3|1 4.12 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 D2|6 43.15 cM	mouse chr6 D2|6 43.15 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 28.72 cM	mouse chr7 B3|7 28.72 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 D3|4 67.76 cM	mouse chr4 D3|4 67.76 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 B|19 12.75 cM	mouse chr19 B|19 12.75 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 A1|15 5.35 cM	mouse chr15 A1|15 5.35 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F1|7 61.29 cM	mouse chr7 F1|7 61.29 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 A3|4 10.42 cM	mouse chr4 A3|4 10.42 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C2|2 41.63 cM	mouse chr2 C2|2 41.63 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 B3|7 29.45 cM	mouse chr7 B3|7 29.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 F2|15 57.06 cM	mouse chr15 F2|15 57.06 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 D1|13 53.05 cM	mouse chr13 D1|13 53.05 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 G3|2 73.56 cM	mouse chr2 G3|2 73.56 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 E1|8 70.31 cM	mouse chr8 E1|8 70.31 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 74.9 cM	mouse chr5 G2|5 74.9 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 B3|11 42.83 cM	mouse chr11 B3|11 42.83 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 G3|3 60.78 cM	mouse chr3 G3|3 60.78 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 F1|12 61.57 cM	mouse chr12 F1|12 61.57 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 A1.1|12 2.02 cM	mouse chr12 A1.1|12 2.02 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 C2|8 39.02 cM	mouse chr8 C2|8 39.02 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr19 C2|19 30.3 cM	mouse chr19 C2|19 30.3 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 E1|8 71.91 cM	mouse chr8 E1|8 71.91 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 B2|16 18.33 cM	mouse chr16 B2|16 18.33 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr16 C3.3|16 48.2 cM	mouse chr16 C3.3|16 48.2 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX F5|X 78.28 cM	mouse chrX F5|X 78.28 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr15 E1|15 38.25 cM	mouse chr15 E1|15 38.25 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX F5|X 76.35 cM	mouse chrX F5|X 76.35 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 G3|2 73.48 cM	mouse chr2 G3|2 73.48 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F3|7 70.09 cM	mouse chr7 F3|7 70.09 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 E5|5 50.61 cM	mouse chr5 E5|5 50.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr12 F1|12 60.25 cM	mouse chr12 F1|12 60.25 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5 G2|5 78.97 cM	mouse chr5 G2|5 78.97 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX F4|X 75.07 cM	mouse chrX F4|X 75.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 A1.2|8 8.38 cM	mouse chr8 A1.2|8 8.38 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 B3|6 27.29 cM	mouse chr6 B3|6 27.29 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX A7.3|X 37.52 cM	mouse chrX A7.3|X 37.52 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr4 C6|4 48.61 cM	mouse chr4 C6|4 48.61 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr11 A5|11 25.03 cM	mouse chr11 A5|11 25.03 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 E3|7 57.9 cM	mouse chr7 E3|7 57.9 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr10 B1|10 21.85 cM	mouse chr10 B1|10 21.85 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX C3|X 41.52 cM	mouse chrX C3|X 41.52 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A3.3|17 12.21 cM	mouse chr17 A3.3|17 12.21 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C3|2 48.13 cM	mouse chr2 C3|2 48.13 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chrX A1.3|X 16.44 cM	mouse chrX A1.3|X 16.44 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 E2|7 54.66 cM	mouse chr7 E2|7 54.66 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 A2|7 8.67 cM	mouse chr7 A2|7 8.67 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E4|18 58.63 cM	mouse chr18 E4|18 58.63 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F1|7 61.62 cM	mouse chr7 F1|7 61.62 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr3 E3|3 36.49 cM	mouse chr3 E3|3 36.49 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr6 E1|6 48.93 cM	mouse chr6 E1|6 48.93 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E2|18 43.89 cM	mouse chr18 E2|18 43.89 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr8 E1|8 71.06 cM	mouse chr8 E1|8 71.06 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr9|9 B-C	mouse chr9|9 B-C	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F3|7 70.04 cM	mouse chr7 F3|7 70.04 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr5|5 E3-E4	mouse chr5|5 E3-E4	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 C2|2 42.65 cM	mouse chr2 C2|2 42.65 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr18 E3|18 55.64 cM	mouse chr18 E3|18 55.64 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A3.3|17 13.68 cM	mouse chr17 A3.3|17 13.68 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr13 A3.1|13 12.45 cM	mouse chr13 A3.1|13 12.45 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr2 H3|2 84.82 cM	mouse chr2 H3|2 84.82 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr17 A3.3|17 12.62 cM	mouse chr17 A3.3|17 12.62 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
mouse chr7 F3|7 82.07 cM	mouse chr7 F3|7 82.07 cM	1.00000000003752	3.7515233974883e-11	1	0	0	1464	24173
